Product_id,Title,Title_Length,Bullet_points,Description,Product_type_id,Product_length,Short_title,Short_Title_Length
385308,Seven Tips to Survival: Overcoming the Speed Bumps on Your Journey,66,Unknown,Unknown,123,550,Tips Survival Overcoming Speed Bumps Journey,44
370796,Four Seasons 2020 Calendar,26,Unknown,Unknown,1,1325,Seasons Calendar,16
2632764,How to Raise A Passerby Heroine Kato Megumi Statue Scene Figure Figurine Decoration Model Collection Gift,105,Unknown,Unknown,6,590.5511805,Raise Passerby Heroine Statue Scene Figure,42
1033263,Fruit of the Loom Men&#39;s Fleece Full Zip Hoodie,50,Unknown,Unknown,2275,1100,Fruit Loom Fleece Full Zip Hoodie,33
669543,Handbook of Classical and Modern Mandaic,40,Unknown,Unknown,6106,614,Handbook Classical Modern Mandaic,33
2749965,PosterHub Pink Floyd The Wall Poster Matte Finish Paper Print 12 x18 Inch (Multicolor) HS - P076,96,pink floyd the wall postersize  12 x 18 inchrolled and packed in a solid cardboard tube to with double protection sheet to prevent from any external damageready to be framed premium quality posterprinted with ecofriendly uv resistant inks for bright and rich colours which are easy to clean must be protected from sunlight extreme temperature dust and moisture to ensure long life,this is a 12 x 18 inch size poster print printed on high quality matte finish poster paper no cheap paper used quality is guaranteed,1557,10,Floyd Print Inch Multicolor P076,32
535662,Chocolate Treats: Decadent Delights Free from the Top 14 Allergens,66,Unknown,Unknown,77,800,Chocolate Treats Decadent Delights Free Top,43
1471735,Fihapyli Workout Tank Tops for Women Sleeveless Yoga Tops for Women Mesh Back Tops Racerback Muscle Tank Tops Workout Tops for Women Backless Gym Tops Running Tank Tops Activewear Tops Green M,192,the back is made of mesh stitching it looks sexy and charming it keeps air flowing and keeps you cool when you sportbackless rounded curved hem scoop neck loose fit allows for easy layering over any bra offers you the maximum comfortthis fabric dries quickly it is stretchable breathable super soft lightweight skin friendly and moisture wickingthe workout tank top perfect for workout yoga running gym athletic trainning exercise or just daily weareasy to care machine or hand wash coldbelow 30â iron on loe heat settings do not bleach,fihapyli workout tank tops for women sleeveless yoga tops for women mesh back tops racerback muscle tank tops workout tops for women backless gym tops running tank tops activewear tops green m,2640,10,Fihapyli Workout Tank Tops Women Sleeveless Yoga,48
518364,I Love Sloths More Than You: Blank Lined Journal Notebook Diary For Girls Boys Students And Teachers,100,Unknown,Unknown,1,744,Love Sloths Blank Lined Notebook Diary Girls Boys,49
2278606,"LCD Screen Module, TFT LCD Display Module for Replacement DIY Modification Repairing",84,multifunctional use can be used for other display functions through the signal transmission linestrict quality control and quality assurance high safety factor can be used with peace of mindsmall size easy to carry and store convenient to use and with good performancewith memory card slot to facilitate the expansion of the experiment provide a wealth of sample programs480x320 hd resolution only a few io can light up the display,pbfeaturebpp1 480x320 hd resolution only a few io can light up the displaybr2 with memory card slot to facilitate the expansion of the experiment provide a wealth of sample programsbr3 multifunctional use can be used for other display functions through the signal transmission linebr4 small size easy to carry and store convenient to use and with good performancebr5 strict quality control and quality assurance high safety factor can be used with peace of mindppbrppbspecbpitem type lcd screen modulesize approx 35 inchbrtype tftbrdriver chip ili9488brresolution 480 x 320 pixelbrmodule interface 4wire spi interfacebreffective display area aa area 4896 x 7344mm  19 x 29innbspbrmodule pcb floor size approx5634 x 98mm  22 x 39innbspbrvcc power supply voltage 33v5vbrlogic io voltage 33v ttl pbrppbpackage listbp1 x lcd screen module,646,39.3700787,Lcd Screen Module Lcd Display Module Replacement,48
1680776,"homyfort Under Bed Storage Bags,Foldable Storage Bins Drawers for Blanket,Clothes,Comforter,Tidy Up Your Closet,Shelves,with Clear Window,Dual Zippers,4 Strong Handles Set of 2 White Grey",187,completely breathable and 100 ecofriendlythe breathable storage bags made with nonwon fabric that allows air to circulate inside ultimately keeping stored items fresh for longercan folding in a small size save more space if not in usedouble strong zippersthe comforts storage bag has double smooth zippers so can open from the end or middle which make the storage bags easy to open and closethe zippers works well even with the bag fullour zippers are much stronger and bigger than otherswe can promise that ours can be used more than 1000 times not like most cheap underbed bags where zipper break after only few useseasy to carryside double handles and front two handles make them easy to carry or grab and pull out from under the bedinstantly know whats insidethrough the transparent top you can find the clothes blankets comforts conveniently and quickly without opening the blankets storage bagsmultipurpose storage optionsthis underbed storage bag fits perfectly under your bed stacked on each other they are large enough that i fit 4 quilts 1 twin 2 fullqueen and a king plus some pillowcases in just one of themalso works great for storing blankets and off season clothesdimensions 3937x1968x590 inches,bunder the bed storage containersunderbed storage bins organizer for blanket clothes tidy up your closet and shelfwith clear window2 sturdy zippers4 strong handles set of 2 coffee with lantern printingbbr bcolorwhite with lantern printingbbr bsize3937x1968x590bbr bcomforter breathable storage bag double strong zippers easy to carry or grab fits great under your bedbbr closet soft storage bag with clear window zippers and handles classify clothingcomfortersholiday ornamentsquilts blanketsbr whether you want to tidy up your closets or create extra storage space under the bed this versatile underbed organizer has got you covered in perfect stylebr not only for under the bed also for guestroom down the attic stairs your apartment with limited space to spare they fold down to flat square when not in usebr the jumbo blanket storage bagis sturdy and durable,1725,3937,Homyfort Bed Storage Bagsfoldable Storage Bins,46
738597,Upanishads in Daily Life - English,34,Unknown,Unknown,132,700,Upanishads Daily Life,21
2694373,"Prigo Enterprise Multipurpose Fridge Storage containers and jar Set Plastic Refrigerator Box with Handles and Airtight Lid Unbreakable Kitchen Storage Vegetable, Food, Fruits Basket 1100ml(1)",191,our food storage boxes are with elegant and graceful designs and colors with strong lids and silicon seals which are perfect for storing fruits vegetables meat eggs and other food items in the refrigerator it is best for home and kitchen useour storage containers are with strong handles which are easytoreach handles making it quick and easy to remove the bin from the refrigerator shelf or cabinet stackable design saves space when not in usethis storage box is very useful for your kitchen refrigeratorfreezer pantry and lawngarden this is the best home organizer for art and craft supplies sewing supplies office supplies classroom items home decorations makeup bedroom itemsmade of highquality durable foodgrade pp easy to clean clear color containers easy to find your food peach blue white 3 colors lids make life more colorfulpackage included handle container set 1100ml,save space and get quick and easy access to your favorite foods and pantry items you will save time and have a better idea of which food items you have on hand organize bins by food categories it also works great in the garage bathroom or bedroom for organizing craft supplies sewing supplies office supplies classroom items decorations makeup smaller bedroom items store items such as ribbon tweezers nail clippers or some small things to make any junk drawer look neater these are also used for tables and desks to store and organize your food or deal with small things great inside the refrigerator or freezer that organize them and keep the yogurt meat cheeses eggs fruit or vegetables fresh,1252,393.700787,Prigo Enterprise Multipurpose Fridge Storage,44
916467,Luber-finer LK281MB Heavy Duty Oil Filter,41,microglass synthetic and cellulose medias provide high filtering efficiency and dirtholding capacityheavyduty seamless steel shell provides unequaled burst and pulsefatigue strengthextrastrength spiral core resists highpressure surgesdurable vibration resistant gasket provides positive sealrealtime filtration solutions reduce engine wear downtime and operating costs,Unknown,7254,940,Luber Finer Heavy Duty Oil Filter,33
